,Line ID,Shape ID,Departure Time,Vehicle ID,Scheduled Travel Time (min),Travel Time (min),Distance (m),Energy Consumption (kWh)
2854,1-803,1-803-A-16,13:27:00,veh_3110_bus,40.0,38.65,15399.042075604577,13.265097523072685
2855,1-803,1-803-A-16,13:40:00,veh_3111_bus,40.0,38.65,15399.042075604577,13.349638845261158
2856,1-803,1-803-A-16,13:54:00,veh_3112_bus,41.0,39.516666666666666,15399.042075604577,13.254627913019796
2857,1-803,1-803-A-16,14:06:00,veh_3113_bus,41.0,39.65,15399.042075604577,13.302089250705803
2858,1-803,1-803-A-16,14:16:00,veh_3114_bus,41.0,39.65,15399.042075604577,13.192088457466044
2859,1-803,1-803-A-16,14:25:00,veh_3115_bus,41.0,39.65,15399.042075604577,13.101836561082889
2860,1-803,1-803-A-16,14:34:00,veh_3205_bus,42.0,40.65,15399.042075604577,13.310257634269442
2861,1-803,1-803-A-16,14:43:00,veh_3190_bus,43.0,41.31666666666667,15399.042075604577,13.326170813264424
2862,1-803,1-803-A-16,14:52:00,veh_3192_bus,45.0,43.18333333333333,15399.042075604577,13.267879821214782
2863,1-803,1-803-A-16,15:01:00,veh_3193_bus,45.0,43.31666666666667,15399.042075604577,13.335898495065244
2864,1-803,1-803-A-16,15:09:00,veh_3116_bus,46.0,44.31666666666667,15399.042075604577,13.449694828499219
2865,1-803,1-803-A-16,15:18:00,veh_3117_bus,46.0,44.31666666666667,15399.042075604577,13.455095464217381
2866,1-803,1-803-A-16,15:27:00,veh_3177_bus,47.0,45.31666666666667,15399.042075604577,13.513434763431937
2867,1-803,1-803-A-16,15:36:00,veh_3023_bus,48.0,46.31666666666667,15399.042075604577,13.505023200238051
2868,1-803,1-803-A-16,15:45:00,veh_3179_bus,49.0,47.31666666666667,15399.042075604577,13.443960154583658
2869,1-803,1-803-A-16,15:53:00,veh_3187_bus,51.0,49.31666666666667,15399.042075604577,13.740134565053554
2870,1-803,1-803-A-16,15:59:00,veh_3074_bus,52.0,50.3,15399.042075604577,13.73646344461426
2871,1-803,1-803-A-16,16:07:00,veh_3075_bus,52.0,50.31666666666667,15399.042075604577,13.717473818180236
2872,1-803,1-803-A-16,16:17:00,veh_3076_bus,52.0,50.31666666666667,15399.042075604577,13.740083448803158
2873,1-803,1-803-A-16,16:26:00,veh_3128_bus,51.0,49.31666666666667,15399.042075604577,13.789877518831956
2874,1-803,1-803-A-16,16:35:00,veh_3129_bus,51.0,49.31666666666667,15399.042075604577,13.561278168812416
2875,1-803,1-803-A-16,16:43:00,veh_3130_bus,51.0,49.31666666666667,15399.042075604577,13.6239213638541
2876,1-803,1-803-A-16,16:51:00,veh_3200_bus,50.0,48.31666666666667,15399.042075604577,13.750543971032341
2877,1-803,1-803-A-16,17:01:00,veh_3195_bus,48.0,46.31666666666667,15399.042075604577,13.47879768505478
2878,1-803,1-803-A-16,17:12:00,veh_3092_bus,45.0,43.31666666666667,15399.042075604577,13.396550407315047
2879,1-803,1-803-A-16,17:22:00,veh_3174_bus,44.0,42.05,15399.042075604577,13.138945487979878
2880,1-803,1-803-A-16,17:33:00,veh_3159_bus,42.0,40.31666666666667,15399.042075604577,13.178481127338356
2881,1-803,1-803-A-16,17:45:00,veh_3201_bus,41.0,39.18333333333333,15399.042075604577,13.188508647815855
2882,1-803,1-803-A-16,17:55:00,veh_3037_bus,39.0,38.0,15399.042075604577,13.13258467351651
2883,1-803,1-803-A-16,18:05:00,veh_3038_bus,39.0,38.0,15399.042075604577,13.150976790469164
2884,1-803,1-803-A-16,18:14:00,veh_3039_bus,39.0,37.95,15399.042075604577,13.14205442388063
2885,1-803,1-803-A-16,18:27:00,veh_3020_bus,38.0,37.0,15399.042075604577,13.110151924604546
2886,1-803,1-803-A-16,18:42:00,veh_3021_bus,38.0,37.0,15399.042075604577,13.218051776571555
2887,1-803,1-803-A-16,18:55:00,veh_3022_bus,38.0,37.0,15399.042075604577,13.116668366395288
2888,1-803,1-803-A-16,19:13:00,veh_3164_bus,36.0,35.0,15399.042075604577,13.109464843689944
2889,1-803,1-803-A-16,19:26:00,veh_3165_bus,36.0,35.0,15399.042075604577,12.860402020544692
2890,1-803,1-803-A-16,19:40:00,veh_3055_bus,35.0,34.0,15399.042075604577,12.896263676714392
2891,1-803,1-803-A-16,19:55:00,veh_3056_bus,35.0,34.0,15399.042075604577,12.888210748986817
2892,1-803,1-803-A-16,20:11:00,veh_3057_bus,35.0,34.0,15399.042075604577,12.925635153634946
2893,1-803,1-803-A-16,20:26:00,veh_3058_bus,35.0,34.0,15399.042075604577,12.903945071951727
2894,1-803,1-803-A-16,20:42:00,veh_3059_bus,35.0,34.0,15399.042075604577,12.895650588497942
2895,1-803,1-803-A-16,20:57:00,veh_3148_bus,34.0,33.0,15399.042075604577,12.802865515253512
2896,1-803,1-803-A-16,21:11:00,veh_3149_bus,34.0,33.0,15399.042075604577,12.916586428407824
2897,1-803,1-803-A-16,21:27:00,veh_3150_bus,34.0,33.0,15399.042075604577,12.594602794241577
2898,1-803,1-803-A-16,21:42:00,veh_3151_bus,34.0,33.0,15399.042075604577,12.85312759773033
2899,1-803,1-803-A-16,21:57:00,veh_3152_bus,34.0,33.0,15399.042075604577,12.896961569672508
2900,1-803,1-803-A-16,22:13:00,veh_3063_bus,33.0,32.0,15399.042075604577,12.716376127303699
2901,1-803,1-803-A-16,22:28:00,veh_3064_bus,33.0,32.0,15399.042075604577,12.754680733653155
2902,1-803,1-803-A-16,22:43:00,veh_3065_bus,33.0,32.0,15399.042075604577,12.688810381578413
2903,1-803,1-803-A-16,22:58:00,veh_3066_bus,33.0,32.0,15399.042075604577,12.794297451895236
2904,1-803,1-803-A-16,23:14:00,veh_3061_bus,32.0,31.0,15399.042075604577,12.661400860653453
2905,1-803,1-803-A-16,23:30:00,veh_3062_bus,32.0,31.0,15399.042075604577,12.73743006124744
2906,1-803,1-803-A-16,23:47:00,veh_3072_bus,31.0,30.0,15399.042075604577,12.43292331830856
2907,1-803,1-803-A-16,24:02:00,veh_3073_bus,31.0,30.0,15399.042075604577,12.43292331830856
2908,1-803,1-803-A-16,24:17:00,veh_3207_bus,30.0,29.333333333333332,15399.042075604577,12.362202021723474
2909,1-803,1-803-A-16,24:31:00,veh_3067_bus,29.0,28.333333333333332,15399.042075604577,12.158952499131237
2910,1-803,1-803-A-16,24:47:00,veh_3068_bus,29.0,28.333333333333332,15399.042075604577,12.145616743730589
2911,1-803,1-803-A-16,25:02:00,veh_3069_bus,29.0,28.333333333333332,15399.042075604577,12.145616743730589
2912,1-803,1-803-R-15,05:23:00,veh_3166_bus,37.0,36.016666666666666,16358.890394447611,13.126168436046894
2913,1-803,1-803-R-15,05:40:00,veh_3167_bus,37.0,36.016666666666666,16358.890394447611,13.141616478045668
2914,1-803,1-803-R-15,05:53:00,veh_3178_bus,38.0,36.71666666666667,16358.890394447611,13.303774376402488
2915,1-803,1-803-R-15,06:08:00,veh_3181_bus,39.0,37.71666666666667,16358.890394447611,13.132095350635362
2916,1-803,1-803-R-15,06:23:00,veh_3206_bus,40.0,38.71666666666667,16358.890394447611,13.158886040994105
2917,1-803,1-803-R-15,06:35:00,veh_3163_bus,42.0,40.766666666666666,16358.890394447611,13.498773414987392
2918,1-803,1-803-R-15,06:47:00,veh_3170_bus,43.0,41.75,16358.890394447611,13.30071064905185
2919,1-803,1-803-R-15,06:59:00,veh_3198_bus,46.0,44.43333333333333,16358.890394447611,13.493067892150698
2920,1-803,1-803-R-15,07:10:00,veh_3184_bus,47.0,45.38333333333333,16358.890394447611,13.68110635113676
2921,1-803,1-803-R-15,07:19:00,veh_3131_bus,48.0,46.38333333333333,16358.890394447611,13.512290285104449
2922,1-803,1-803-R-15,07:27:00,veh_3132_bus,48.0,46.3,16358.890394447611,13.467102567094413
2923,1-803,1-803-R-15,07:36:00,veh_3133_bus,48.0,46.43333333333333,16358.890394447611,13.533425191648654
2924,1-803,1-803-R-15,07:44:00,veh_3134_bus,48.0,46.4,16358.890394447611,13.401901496139562
2925,1-803,1-803-R-15,07:53:00,veh_3169_bus,47.0,45.43333333333333,16358.890394447611,13.436282676966405
2926,1-803,1-803-R-15,08:02:00,veh_3208_bus,45.0,43.3,16358.890394447611,13.396771303571727
2927,1-803,1-803-R-15,08:12:00,veh_3175_bus,44.0,42.71666666666667,16358.890394447611,13.52017866759114
2928,1-803,1-803-R-15,08:20:00,veh_3144_bus,43.0,41.63333333333333,16358.890394447611,13.311298721681966
2929,1-803,1-803-R-15,08:29:00,veh_3145_bus,43.0,41.71666666666667,16358.890394447611,13.2917180022063
2930,1-803,1-803-R-15,08:39:00,veh_3199_bus,42.0,40.666666666666664,16358.890394447611,13.420987335706037
2931,1-803,1-803-R-15,08:48:00,veh_3024_bus,41.0,40.016666666666666,16358.890394447611,13.486725934758471
2932,1-803,1-803-R-15,08:56:00,veh_3025_bus,41.0,39.96666666666667,16358.890394447611,13.514240605936825
2933,1-803,1-803-R-15,09:07:00,veh_3026_bus,41.0,39.96666666666667,16358.890394447611,13.168377099198768
2934,1-803,1-803-R-15,09:17:00,veh_3027_bus,41.0,40.016666666666666,16358.890394447611,13.364237141831966
2935,1-803,1-803-R-15,09:28:00,veh_3028_bus,41.0,39.96666666666667,16358.890394447611,13.368809444819453
2936,1-803,1-803-R-15,09:40:00,veh_3029_bus,41.0,40.016666666666666,16358.890394447611,13.439043906578608
2937,1-803,1-803-R-15,09:53:00,veh_3030_bus,41.0,40.016666666666666,16358.890394447611,13.386526699126666
2938,1-803,1-803-R-15,10:03:00,veh_3031_bus,41.0,39.96666666666667,16358.890394447611,13.38157597961257
2939,1-803,1-803-R-15,10:15:00,veh_3032_bus,41.0,40.016666666666666,16358.890394447611,13.337523782512424
2940,1-803,1-803-R-15,10:27:00,veh_3033_bus,41.0,39.96666666666667,16358.890394447611,13.37853087744089
2941,1-803,1-803-R-15,10:38:00,veh_3034_bus,41.0,39.96666666666667,16358.890394447611,13.441561056614855
2942,1-803,1-803-R-15,10:48:00,veh_3035_bus,41.0,39.96666666666667,16358.890394447611,13.307856088470194
2943,1-803,1-803-R-15,10:59:00,veh_3036_bus,41.0,40.016666666666666,16358.890394447611,13.412244409844355
2944,1-803,1-803-R-15,11:11:00,veh_3040_bus,42.0,41.016666666666666,16358.890394447611,13.402326557343967
2945,1-803,1-803-R-15,11:25:00,veh_3041_bus,42.0,41.016666666666666,16358.890394447611,13.261623140882026
2946,1-803,1-803-R-15,11:36:00,veh_3042_bus,42.0,40.96666666666667,16358.890394447611,13.352164565035666
2947,1-803,1-803-R-15,11:48:00,veh_3043_bus,42.0,41.016666666666666,16358.890394447611,13.397643521867032
2948,1-803,1-803-R-15,12:01:00,veh_3044_bus,42.0,41.016666666666666,16358.890394447611,13.3844159841898
2949,1-803,1-803-R-15,12:13:00,veh_3045_bus,42.0,41.016666666666666,16358.890394447611,13.402042115374858
2950,1-803,1-803-R-15,12:24:00,veh_3046_bus,42.0,41.016666666666666,16358.890394447611,13.420804658116623
2951,1-803,1-803-R-15,12:36:00,veh_3047_bus,42.0,40.96666666666667,16358.890394447611,13.332943817622507
2952,1-803,1-803-R-15,12:49:00,veh_3048_bus,42.0,40.96666666666667,16358.890394447611,13.378346476477782
2953,1-803,1-803-R-15,13:03:00,veh_3049_bus,42.0,40.96666666666667,16358.890394447611,13.217040348719514
2954,1-803,1-803-R-15,13:14:00,veh_3050_bus,42.0,40.96666666666667,16358.890394447611,13.418597149552994
2955,1-803,1-803-R-15,13:26:00,veh_3051_bus,42.0,41.03333333333333,16358.890394447611,13.393285226677348
2956,1-803,1-803-R-15,13:39:00,veh_3052_bus,42.0,40.96666666666667,16358.890394447611,13.424922891918756
2957,1-803,1-803-R-15,13:51:00,veh_3053_bus,42.0,41.03333333333333,16358.890394447611,13.44588080230706
2958,1-803,1-803-R-15,14:03:00,veh_3054_bus,42.0,41.016666666666666,16358.890394447611,13.28784461743431
2959,1-803,1-803-R-15,14:16:00,veh_3146_bus,43.0,42.016666666666666,16358.890394447611,13.415171456234164
2960,1-803,1-803-R-15,14:28:00,veh_3060_bus,44.0,42.96666666666667,16358.890394447611,13.481937188752724
2961,1-803,1-803-R-15,14:38:00,veh_3194_bus,45.0,43.95,16358.890394447611,13.456543326846147
2962,1-803,1-803-R-15,14:47:00,veh_3070_bus,47.0,45.71666666666667,16358.890394447611,13.49609927857469
2963,1-803,1-803-R-15,14:57:00,veh_3071_bus,47.0,45.733333333333334,16358.890394447611,13.359691063061486
2964,1-803,1-803-R-15,15:06:00,veh_3172_bus,49.0,47.7,16358.890394447611,13.499570798383402
2965,1-803,1-803-R-15,15:17:00,veh_3173_bus,49.0,47.75,16358.890394447611,13.38278368992807
2966,1-803,1-803-R-15,15:25:00,veh_3202_bus,50.0,48.71666666666667,16358.890394447611,13.244394314393928
2967,1-803,1-803-R-15,15:34:00,veh_3123_bus,51.0,49.71666666666667,16358.890394447611,13.508858174515002
2968,1-803,1-803-R-15,15:46:00,veh_3124_bus,51.0,49.733333333333334,16358.890394447611,13.533026809148186
2969,1-803,1-803-R-15,15:55:00,veh_3125_bus,51.0,49.666666666666664,16358.890394447611,13.342458175308007
2970,1-803,1-803-R-15,16:04:00,veh_3015_bus,52.0,50.63333333333333,16358.890394447611,13.47662453789782
2971,1-803,1-803-R-15,16:15:00,veh_3016_bus,52.0,50.666666666666664,16358.890394447611,13.359509071457339
2972,1-803,1-803-R-15,16:25:00,veh_3017_bus,52.0,50.666666666666664,16358.890394447611,13.399440083078435
2973,1-803,1-803-R-15,16:37:00,veh_3126_bus,51.0,49.666666666666664,16358.890394447611,13.533429303747853
2974,1-803,1-803-R-15,16:46:00,veh_3153_bus,49.0,47.666666666666664,16358.890394447611,13.443646323058363
2975,1-803,1-803-R-15,16:58:00,veh_3189_bus,47.0,45.96666666666667,16358.890394447611,13.370590343374626
2976,1-803,1-803-R-15,17:10:00,veh_3147_bus,46.0,44.96666666666667,16358.890394447611,13.49149619011062
2977,1-803,1-803-R-15,17:20:00,veh_3154_bus,45.0,44.016666666666666,16358.890394447611,13.311857802502784
2978,1-803,1-803-R-15,17:29:00,veh_3196_bus,44.0,42.96666666666667,16358.890394447611,13.38317618695971
2979,1-803,1-803-R-15,17:40:00,veh_3182_bus,43.0,41.96666666666667,16358.890394447611,13.414462402100245
2980,1-803,1-803-R-15,17:52:00,veh_3188_bus,41.0,39.96666666666667,16358.890394447611,13.270956538690635
2981,1-803,1-803-R-15,18:05:00,veh_3203_bus,40.0,39.016666666666666,16358.890394447611,13.061968977015322
2982,1-803,1-803-R-15,18:16:00,veh_3162_bus,39.0,37.96666666666667,16358.890394447611,13.172706004293632
2983,1-803,1-803-R-15,18:27:00,veh_3156_bus,38.0,36.96666666666667,16358.890394447611,13.230447557814394
2984,1-803,1-803-R-15,18:40:00,veh_3157_bus,38.0,37.016666666666666,16358.890394447611,13.279285836560538
2985,1-803,1-803-R-15,18:54:00,veh_3158_bus,38.0,37.1,16358.890394447611,13.206830147693724
2986,1-803,1-803-R-15,19:09:00,veh_3011_bus,37.0,35.96666666666667,16358.890394447611,13.139126512870346
2987,1-803,1-803-R-15,19:23:00,veh_3012_bus,37.0,35.96666666666667,16358.890394447611,13.15031856860438
2988,1-803,1-803-R-15,19:41:00,veh_3013_bus,37.0,35.96666666666667,16358.890394447611,13.145228157329056
2989,1-803,1-803-R-15,19:57:00,veh_3014_bus,37.0,35.96666666666667,16358.890394447611,13.042019100158607
2990,1-803,1-803-R-15,20:10:00,veh_3094_bus,36.0,35.083333333333336,16358.890394447611,12.950409988793385
2991,1-803,1-803-R-15,20:23:00,veh_3095_bus,36.0,34.96666666666667,16358.890394447611,13.001647841206688
2992,1-803,1-803-R-15,20:38:00,veh_3096_bus,36.0,35.016666666666666,16358.890394447611,13.191169208489454
2993,1-803,1-803-R-15,20:54:00,veh_3097_bus,36.0,34.96666666666667,16358.890394447611,13.02586979005709
2994,1-803,1-803-R-15,21:09:00,veh_3098_bus,36.0,34.96666666666667,16358.890394447611,13.025319805240276
2995,1-803,1-803-R-15,21:25:00,veh_3099_bus,36.0,35.016666666666666,16358.890394447611,13.001348124387684
2996,1-803,1-803-R-15,21:39:00,veh_3120_bus,35.0,34.016666666666666,16358.890394447611,12.863567636788508
2997,1-803,1-803-R-15,21:53:00,veh_3121_bus,35.0,33.96666666666667,16358.890394447611,12.741468548362686
2998,1-803,1-803-R-15,22:09:00,veh_3122_bus,35.0,33.96666666666667,16358.890394447611,12.764001808952171
2999,1-803,1-803-R-15,22:23:00,veh_3180_bus,34.0,33.016666666666666,16358.890394447611,12.65008359058611
3000,1-803,1-803-R-15,22:38:00,veh_3077_bus,33.0,32.016666666666666,16358.890394447611,12.684521103220096
3001,1-803,1-803-R-15,22:53:00,veh_3078_bus,33.0,32.016666666666666,16358.890394447611,12.613872649854978
3002,1-803,1-803-R-15,23:08:00,veh_3141_bus,32.0,31.033333333333335,16358.890394447611,12.012910246601152
3003,1-803,1-803-R-15,23:23:00,veh_3142_bus,32.0,31.033333333333335,16358.890394447611,11.989303285103823
3004,1-803,1-803-R-15,23:38:00,veh_3143_bus,32.0,31.033333333333335,16358.890394447611,11.999882869703878
3005,1-803,1-803-R-15,23:53:00,veh_3136_bus,31.0,30.083333333333332,16358.890394447611,12.025597097630829
3006,1-803,1-803-R-15,24:09:00,veh_3137_bus,31.0,30.15,16358.890394447611,11.971619204653996
3007,1-803,1-803-R-15,24:25:00,veh_3138_bus,31.0,29.983333333333334,16358.890394447611,11.781313799053782
3008,1-803,1-803-R-15,24:39:00,veh_3139_bus,31.0,30.033333333333335,16358.890394447611,11.820699111950598
3009,1-803,1-803-R-15,24:53:00,veh_3140_bus,31.0,30.033333333333335,16358.890394447611,11.820699111950598
3010,1-804,1-804-A-302,05:31:00,veh_3256_bus,46.0,45.583333333333336,25632.212929848156,29.158411262271553
3011,1-804,1-804-A-302,05:46:00,veh_3280_bus,48.0,47.416666666666664,25632.212929848156,29.425121640893895
3012,1-804,1-804-A-302,06:01:00,veh_3355_bus,50.0,49.233333333333334,25632.212929848156,29.718949665136844
3013,1-804,1-804-A-302,06:15:00,veh_3325_bus,53.0,52.333333333333336,25632.212929848156,29.60272827164059
3014,1-804,1-804-A-302,06:30:00,veh_3323_bus,54.0,53.06666666666667,25632.212929848156,29.734399667013925
3015,1-804,1-804-A-302,06:40:00,veh_3350_bus,57.0,56.016666666666666,25632.212929848156,30.15402127676394
3016,1-804,1-804-A-302,06:51:00,veh_3335_bus,61.0,60.016666666666666,25632.212929848156,30.064724070776315
3017,1-804,1-804-A-302,07:02:00,veh_3298_bus,62.0,61.06666666666667,25632.212929848156,30.477862894792395
3018,1-804,1-804-A-302,07:12:00,veh_3299_bus,62.0,61.06666666666667,25632.212929848156,30.385252055199143
3019,1-804,1-804-A-302,07:22:00,veh_3300_bus,62.0,61.06666666666667,25632.212929848156,30.444779391054304
3020,1-804,1-804-A-302,07:34:00,veh_3301_bus,62.0,61.06666666666667,25632.212929848156,30.383855074868197
3021,1-804,1-804-A-302,07:50:00,veh_3310_bus,59.0,58.0,25632.212929848156,30.122526676969954
3022,1-804,1-804-A-302,08:04:00,veh_3327_bus,57.0,56.06666666666667,25632.212929848156,30.036109444584444
3023,1-804,1-804-A-302,08:17:00,veh_3324_bus,56.0,55.016666666666666,25632.212929848156,30.04647190589561
3024,1-804,1-804-A-302,08:32:00,veh_3268_bus,55.0,54.06666666666667,25632.212929848156,30.052096063839823
3025,1-804,1-804-A-302,08:46:00,veh_3269_bus,55.0,54.06666666666667,25632.212929848156,29.94736083093444
3026,1-804,1-804-A-302,09:02:00,veh_3234_bus,53.0,52.06666666666667,25632.212929848156,29.38591854207816
3027,1-804,1-804-A-302,09:17:00,veh_3281_bus,52.0,51.18333333333333,25632.212929848156,29.604244285934882
3028,1-804,1-804-A-302,09:31:00,veh_3282_bus,52.0,51.18333333333333,25632.212929848156,29.4424704905222
3029,1-804,1-804-A-302,09:46:00,veh_3283_bus,52.0,51.233333333333334,25632.212929848156,29.605524288383943
3030,1-804,1-804-A-302,10:01:00,veh_3284_bus,52.0,51.233333333333334,25632.212929848156,29.655603722846728
3031,1-804,1-804-A-302,10:16:00,veh_3285_bus,52.0,51.233333333333334,25632.212929848156,29.681552364287004
3032,1-804,1-804-A-302,10:30:00,veh_3286_bus,52.0,51.233333333333334,25632.212929848156,29.49194053201364
3033,1-804,1-804-A-302,10:45:00,veh_3235_bus,53.0,52.016666666666666,25632.212929848156,29.49253523376954
3034,1-804,1-804-A-302,10:59:00,veh_3236_bus,53.0,52.06666666666667,25632.212929848156,29.523712524616602
3035,1-804,1-804-A-302,11:14:00,veh_3237_bus,53.0,52.06666666666667,25632.212929848156,29.583970053880268
3036,1-804,1-804-A-302,11:30:00,veh_3219_bus,54.0,53.06666666666667,25632.212929848156,29.765024362918556
3037,1-804,1-804-A-302,11:44:00,veh_3220_bus,54.0,53.06666666666667,25632.212929848156,29.647885571082014
3038,1-804,1-804-A-302,12:00:00,veh_3221_bus,54.0,53.06666666666667,25632.212929848156,29.63661358297514
3039,1-804,1-804-A-302,12:15:00,veh_3222_bus,54.0,53.016666666666666,25632.212929848156,29.487704931270247
3040,1-804,1-804-A-302,12:30:00,veh_3223_bus,54.0,53.06666666666667,25632.212929848156,29.762785246421405
3041,1-804,1-804-A-302,12:46:00,veh_3224_bus,54.0,53.06666666666667,25632.212929848156,29.587811280206374
3042,1-804,1-804-A-302,13:01:00,veh_3273_bus,53.0,52.03333333333333,25632.212929848156,29.677241908670304
3043,1-804,1-804-A-302,13:15:00,veh_3274_bus,53.0,52.0,25632.212929848156,29.55779606195591
3044,1-804,1-804-A-302,13:30:00,veh_3275_bus,53.0,52.06666666666667,25632.212929848156,29.52629489209178
3045,1-804,1-804-A-302,13:45:00,veh_3276_bus,53.0,52.06666666666667,25632.212929848156,29.732208913152917
3046,1-804,1-804-A-302,14:00:00,veh_3225_bus,54.0,53.06666666666667,25632.212929848156,29.736703510652855
3047,1-804,1-804-A-302,14:15:00,veh_3226_bus,54.0,53.06666666666667,25632.212929848156,29.671106726257424
3048,1-804,1-804-A-302,14:30:00,veh_3339_bus,56.0,54.71666666666667,25632.212929848156,29.65160518728834
3049,1-804,1-804-A-302,14:46:00,veh_3337_bus,59.0,57.56666666666667,25632.212929848156,29.66109973863535
3050,1-804,1-804-A-302,15:01:00,veh_3345_bus,60.0,58.516666666666666,25632.212929848156,29.963029947393508
3051,1-804,1-804-A-302,15:15:00,veh_3329_bus,61.0,59.516666666666666,25632.212929848156,30.041874144480758
3052,1-804,1-804-A-302,15:26:00,veh_3330_bus,61.0,59.56666666666667,25632.212929848156,30.102724549662206
3053,1-804,1-804-A-302,15:37:00,veh_3331_bus,61.0,59.516666666666666,25632.212929848156,30.120942171446096
3054,1-804,1-804-A-302,15:48:00,veh_3352_bus,62.0,60.56666666666667,25632.212929848156,30.27550449868064
3055,1-804,1-804-A-302,15:59:00,veh_3312_bus,63.0,61.56666666666667,25632.212929848156,30.14813495985284
3056,1-804,1-804-A-302,16:11:00,veh_3338_bus,64.0,62.5,25632.212929848156,30.267204383155732
3057,1-804,1-804-A-302,16:24:00,veh_3357_bus,63.0,61.65,25632.212929848156,30.2069291132979
3058,1-804,1-804-A-302,16:37:00,veh_3243_bus,60.0,58.85,25632.212929848156,30.142672346909862
3059,1-804,1-804-A-302,16:51:00,veh_3242_bus,59.0,57.85,25632.212929848156,29.97324290330809
3060,1-804,1-804-A-302,17:04:00,veh_3249_bus,56.0,55.016666666666666,25632.212929848156,30.280843350082222
3061,1-804,1-804-A-302,17:16:00,veh_3227_bus,54.0,52.983333333333334,25632.212929848156,29.693973068208535
3062,1-804,1-804-A-302,17:27:00,veh_3228_bus,54.0,53.0,25632.212929848156,29.548576686079453
3063,1-804,1-804-A-302,17:40:00,veh_3292_bus,53.0,52.233333333333334,25632.212929848156,29.625743881332347
3064,1-804,1-804-A-302,17:56:00,veh_3343_bus,52.0,51.233333333333334,25632.212929848156,29.626626491802377
3065,1-804,1-804-A-302,18:11:00,veh_3344_bus,52.0,51.266666666666666,25632.212929848156,29.448608712172927
3066,1-804,1-804-A-302,18:28:00,veh_3245_bus,51.0,50.233333333333334,25632.212929848156,29.445884971671262
3067,1-804,1-804-A-302,18:41:00,veh_3246_bus,51.0,50.233333333333334,25632.212929848156,29.486624316244416
3068,1-804,1-804-A-302,18:57:00,veh_3241_bus,50.0,49.18333333333333,25632.212929848156,29.35886007645678
3069,1-804,1-804-A-302,19:15:00,veh_3229_bus,48.0,47.233333333333334,25632.212929848156,29.222678686783908
3070,1-804,1-804-A-302,19:32:00,veh_3230_bus,48.0,47.233333333333334,25632.212929848156,29.046360849546573
3071,1-804,1-804-A-302,19:51:00,veh_3231_bus,48.0,47.233333333333334,25632.212929848156,29.33872331221026
3072,1-804,1-804-A-302,20:09:00,veh_3305_bus,46.0,45.416666666666664,25632.212929848156,28.888143158677863
3073,1-804,1-804-A-302,20:27:00,veh_3306_bus,46.0,45.416666666666664,25632.212929848156,29.028950019005947
3074,1-804,1-804-A-302,20:44:00,veh_3307_bus,46.0,45.416666666666664,25632.212929848156,28.99485354281328
3075,1-804,1-804-A-302,21:02:00,veh_3308_bus,46.0,45.416666666666664,25632.212929848156,29.02093547854069
3076,1-804,1-804-A-302,21:20:00,veh_3309_bus,46.0,45.416666666666664,25632.212929848156,29.109377405355378
3077,1-804,1-804-A-302,21:38:00,veh_3348_bus,45.0,44.416666666666664,25632.212929848156,28.876729750909536
3078,1-804,1-804-A-302,21:56:00,veh_3320_bus,44.0,43.416666666666664,25632.212929848156,28.526072510071558
3079,1-804,1-804-A-302,22:13:00,veh_3321_bus,44.0,43.416666666666664,25632.212929848156,28.500503268547842
3080,1-804,1-804-A-302,22:31:00,veh_3322_bus,44.0,43.416666666666664,25632.212929848156,28.466729927026112
3081,1-804,1-804-A-302,22:50:00,veh_3319_bus,43.0,42.416666666666664,25632.212929848156,28.406376747533525
3082,1-804,1-804-A-302,23:08:00,veh_3318_bus,42.0,41.583333333333336,25632.212929848156,28.384873613287336
3083,1-804,1-804-A-302,23:26:00,veh_3250_bus,41.0,40.583333333333336,25632.212929848156,28.386326436766122
3084,1-804,1-804-A-302,23:44:00,veh_3251_bus,41.0,40.583333333333336,25632.212929848156,28.386326436766122
3085,1-804,1-804-A-302,24:03:00,veh_3252_bus,41.0,40.583333333333336,25632.212929848156,28.386326436766122
3086,1-804,1-804-R-303,05:59:00,veh_3326_bus,49.0,49.0,23882.450615203285,25.988080020057335
3087,1-804,1-804-R-303,06:14:00,veh_3270_bus,51.0,50.78333333333333,23882.450615203285,26.122364619561154
3088,1-804,1-804-R-303,06:29:00,veh_3271_bus,51.0,50.78333333333333,23882.450615203285,26.159641037603382
3089,1-804,1-804-R-303,06:42:00,veh_3289_bus,54.0,53.78333333333333,23882.450615203285,26.145907582806466
3090,1-804,1-804-R-303,06:56:00,veh_3290_bus,54.0,53.78333333333333,23882.450615203285,26.238423458448683
3091,1-804,1-804-R-303,07:08:00,veh_3342_bus,55.0,54.78333333333333,23882.450615203285,26.11407887627407
3092,1-804,1-804-R-303,07:22:00,veh_3302_bus,56.0,55.78333333333333,23882.450615203285,26.313546719887764
3093,1-804,1-804-R-303,07:36:00,veh_3303_bus,56.0,55.78333333333333,23882.450615203285,26.39951417318843
3094,1-804,1-804-R-303,07:50:00,veh_3304_bus,58.0,57.78333333333333,23882.450615203285,26.227180345398878
3095,1-804,1-804-R-303,08:06:00,veh_3349_bus,57.0,57.0,23882.450615203285,26.248911516006753
3096,1-804,1-804-R-303,08:24:00,veh_3328_bus,53.0,53.0,23882.450615203285,26.14353224732245
